hallucination, cumulative_confidences, P_T_given_I_Q_Full, entropy_sum, cumulative_confidences2, P_T_given_I_Q_Full2, entropy_sum2 
False, [2.487514904342117e-08], 2.487514904342117e-08, 4.33797909489475e-07,[1.884732587419674e-05], 1.884732587419674e-05, 0.00020504159980457286
False, [2.2904246853866226e-07], 2.2904246853866226e-07, 3.5003834541140164e-06,None, None, None
False, [1.4379729228747017e-07], 1.4379729228747017e-07, 2.263930897901364e-06,[2.292378820018507e-07], 2.292378820018507e-07, 3.503175789069287e-06
False, [3.747108063751306e-07], 3.747108063751306e-07, 5.543157792927708e-06,None, None, None
False, [5.292856268740956e-07], 5.292856268740956e-07, 7.647651828378514e-06,None, None, None
False, [3.7305967558748105e-07], 3.7305967558748105e-07, 5.52037287294109e-06,None, None, None
False, [2.728416070024431e-08], 2.728416070024431e-08, 4.7346542588325715e-07,[4.4963443989470575e-07], 4.4963443989470575e-07, 6.569869840818771e-06
False, [4.0898889429879767e-07], 4.0898889429879767e-07, 6.014583016381861e-06,None, None, None
False, [1.73702472841594e-07], 1.73702472841594e-07, 2.7022825386770266e-06,[2.2193688486165934e-07], 2.2193688486165934e-07, 3.3987346948524574e-06
False, [2.2098285334120865e-07], 2.2098285334120865e-07, 3.3850696465364156e-06,None, None, None
True, [1.5861974836436818e-08], 1.5861974836436818e-08, 2.8307468268147437e-07,[3.4419222944530657e-09], 3.4419222944530657e-09, 6.512482749358247e-08
False, [2.6672462460080845e-07], 2.6672462460080845e-07, 4.035910028334769e-06,None, None, None
False, [2.6476031499694526e-07], 2.6476031499694526e-07, 4.008132496916413e-06,None, None, None
False, [2.0426689494595647e-07], 2.0426689494595647e-07, 3.14495385426079e-06,None, None, None
True, [1.924127700786138e-08], 1.924127700786138e-08, 3.400679091161684e-07,[3.737440045508958e-08], 3.737440045508958e-08, 6.374772277008894e-07
False, [6.954220577088364e-07], 6.954220577088364e-07, 9.858795469142827e-06,None, None, None
False, [1.5880251957039733e-07], 1.5880251957039733e-07, 2.484583867160429e-06,[1.4401474678632222e-07], 1.4401474678632222e-07, 2.267139395624915e-06
False, [2.785275636713575e-07], 2.785275636713575e-07, 4.202515707999045e-06,None, None, None
False, [3.6353843135000504e-07], 3.6353843135000504e-07, 5.388840026141541e-06,None, None, None
False, [3.7179701272432587e-07], 3.7179701272432587e-07, 5.502943718522092e-06,None, None, None
True, [1.8007827228555237e-07], 1.8007827228555237e-07, 2.795039933545055e-06,[8.784119201518582e-09], 8.784119201518582e-09, 1.6109319342339501e-07
False, [1.3239032447270581e-07], 1.3239032447270581e-07, 2.0951495052927494e-06,[1.6147607872224191e-07], 1.6147607872224191e-07, 2.523745781612062e-06
False, [1.3580893734651982e-08], 1.3580893734651982e-08, 2.4420102331894325e-07,[9.134941158233911e-08], 9.134941158233911e-08, 1.4790228396778924e-06
False, [2.2552151612015013e-07], 2.2552151612015013e-07, 3.4500425512665887e-06,None, None, None
True, [1.5958228508136567e-08], 1.5958228508136567e-08, 2.8470739506513645e-07,[3.2776425934992904e-09], 3.2776425934992904e-09, 6.207887500762437e-08
False, [1.9216724203627174e-08], 1.9216724203627174e-08, 3.3965610833457476e-07,[4.422010828536964e-07], 4.422010828536964e-07, 6.468602488811627e-06
False, [3.0684775075567617e-07], 3.0684775075567617e-07, 4.600269680183693e-06,None, None, None
False, [9.292493351747694e-08], 9.292493351747694e-08, 1.5029724823958034e-06,[1.3343072956811518e-07], 1.3343072956811518e-07, 2.110583233009061e-06
False, [9.834825390239627e-09], 9.834825390239627e-09, 1.7948424797605874e-07,[2.753989587406775e-07], 2.753989587406775e-07, 4.158403168918698e-06
False, [7.1561383402889525e-09], 7.1561383402889525e-09, 1.3233995852790551e-07,[9.209919759339552e-08], 9.209919759339552e-08, 1.4904237644502543e-06
False, [5.930686608396877e-07], 5.930686608396877e-07, 8.501958366347594e-06,None, None, None
False, [1.801352151803965e-07], 1.801352151803965e-07, 2.7958673292598165e-06,[2.512713432795658e-07], 2.512713432795658e-07, 3.81698369860769e-06
False, [1.3475058394160522e-08], 1.3475058394160522e-08, 2.423884977901585e-07,[2.45984535843288e-07], 2.45984535843288e-07, 3.7418701694826976e-06
False, [2.9445520332299354e-07], 2.9445520332299354e-07, 4.426554450105368e-06,None, None, None
False, [1.606221200406959e-07], 1.606221200406959e-07, 2.511241966032904e-06,[1.7383160687839126e-07], 1.7383160687839126e-07, 2.7041635213010846e-06
False, [2.8137291784585386e-07], 2.8137291784585386e-07, 4.2426039469949964e-06,None, None, None
True, [1.1729404106372477e-08], 1.1729404106372477e-08, 2.1236649022240882e-07,[6.516367437367408e-09], 6.516367437367408e-09, 1.2094178103800647e-07
False, [1.8529321542953552e-07], 1.8529321542953552e-07, 2.8707404643094314e-06,[1.5936272567412528e-07], 1.5936272567412528e-07, 2.4927933914027497e-06
False, [3.159336028263873e-07], 3.159336028263873e-07, 4.727313280538241e-06,None, None, None
False, [2.1259000781153874e-07], 2.1259000781153874e-07, 3.2646753100808576e-06,None, None, None
False, [3.226379430205064e-07], 3.226379430205064e-07, 4.8208891817264115e-06,None, None, None
False, [2.850940301530298e-07], 2.850940301530298e-07, 4.294987364247366e-06,None, None, None
False, [6.592995997951018e-07], 6.592995997951018e-07, 9.381786567402339e-06,None, None, None
False, [4.464362017759207e-07], 4.464362017759207e-07, 6.526314254128535e-06,None, None, None
False, [3.0967883723203834e-07], 3.0967883723203834e-07, 4.639884052593302e-06,None, None, None
True, [1.2000993079905211e-08], 1.2000993079905211e-08, 2.1705360162952544e-07,[5.574347197775832e-09], 5.574347197775832e-09, 1.0404046458468792e-07
False, [6.482766945398701e-07], 6.482766945398701e-07, 9.235836166974132e-06,None, None, None
False, [5.209773927733996e-07], 5.209773927733996e-07, 7.5358245097049506e-06,None, None, None
False, [5.003346483706789e-07], 5.003346483706789e-07, 7.257398608733242e-06,None, None, None
False, [3.329177342609705e-07], 3.329177342609705e-07, 4.964099789429193e-06,None, None, None
False, [2.9381514642662057e-07], 2.9381514642662057e-07, 4.417568328697619e-06,None, None, None
False, [6.463694841502527e-07], 6.463694841502527e-07, 9.210564532387339e-06,None, None, None
False, [3.6869810848000084e-07], 3.6869810848000084e-07, 5.4601498125689015e-06,None, None, None
False, [3.1438879765371687e-07], 3.1438879765371687e-07, 4.7057315800559045e-06,None, None, None
False, [3.387512901215608e-07], 3.387512901215608e-07, 5.04522680383075e-06,None, None, None
False, [3.3487749639132505e-07], 3.3487749639132505e-07, 4.991365435440348e-06,None, None, None
False, [1.3724117130803067e-07], 1.3724117130803067e-07, 2.167039795648485e-06,[3.6954942394256915e-07], 3.6954942394256915e-07, 5.471908526497637e-06
False, [2.359318624828825e-07], 2.359318624828825e-07, 3.5987288469864637e-06,None, None, None
False, [4.075135802056847e-07], 4.075135802056847e-07, 5.994354057518787e-06,None, None, None
False, [1.9509746883866452e-07], 1.9509746883866452e-07, 3.012665373945498e-06,[3.617347896695514e-07], 3.617347896695514e-07, 5.363895406726329e-06
False, [3.089873370415966e-07], 3.089873370415966e-07, 4.6302105384086655e-06,None, None, None
False, [7.312514585575033e-09], 7.312514585575033e-09, 1.3511693035877713e-07,[2.9370194275795943e-07], 2.9370194275795943e-07, 4.415978853180931e-06
False, [4.910394419883029e-07], 4.910394419883029e-07, 7.131750308214816e-06,None, None, None
False, [3.6154319892628146e-07], 3.6154319892628146e-07, 5.3612451519180046e-06,None, None, None
False, [3.4187350016761916e-07], 3.4187350016761916e-07, 5.088605851015087e-06,None, None, None
False, [2.388602364706256e-07], 2.388602364706256e-07, 3.640469783151083e-06,None, None, None
False, [2.3116602498046396e-07], 2.3116602498046396e-07, 3.5307188221204297e-06,None, None, None
False, [5.94343886098411e-07], 5.94343886098411e-07, 8.518966109071694e-06,None, None, None
False, [6.679001227555802e-07], 6.679001227555802e-07, 9.495534883908468e-06,None, None, None
False, [3.418058849208844e-07], 3.418058849208844e-07, 5.087666728215739e-06,None, None, None
False, [3.6647518974203e-07], 3.6647518974203e-07, 5.429436677246474e-06,None, None, None
False, [1.8676205462750306e-08], 1.8676205462750306e-08, 3.3058244143236347e-07,[3.1456654702449456e-07], 3.1456654702449456e-07, 4.708215213491294e-06
True, [1.2653380557278598e-08], 1.2653380557278598e-08, 2.2828751140610024e-07,[1.6823026519116522e-08], 1.6823026519116522e-08, 2.9935082489254166e-07
False, [1.7255642425223186e-07], 1.7255642425223186e-07, 2.6855848334128097e-06,[2.886562651044895e-07], 2.886562651044895e-07, 4.34508868045268e-06
False, [2.559769267579919e-07], 2.559769267579919e-07, 3.883745675114358e-06,None, None, None
True, [1.7502282281864253e-08], 1.7502282281864253e-08, 3.108210248293994e-07,[1.5831629332549337e-08], 1.5831629332549337e-08, 2.8255982239138147e-07
False, [3.661250342818469e-07], 3.661250342818469e-07, 5.424597498708518e-06,None, None, None
False, [4.049903008424531e-07], 4.049903008424531e-07, 5.959743394981007e-06,None, None, None
False, [5.336933792594001e-07], 5.336933792594001e-07, 7.706926283687094e-06,None, None, None
True, [2.8547498578998418e-08], 2.8547498578998418e-08, 4.941813120711755e-07,[5.230627841140407e-08], 5.230627841140407e-08, 8.752982648717739e-07
False, [3.7452333677972805e-07], 3.7452333677972805e-07, 5.540571157109381e-06,None, None, None
False, [3.6401858770912207e-07], 3.6401858770912207e-07, 5.395479146011165e-06,None, None, None
False, [6.109554089223618e-07], 6.109554089223618e-07, 8.740266932915488e-06,None, None, None
False, [2.451971408052281e-07], 2.451971408052281e-07, 3.7306734068804476e-06,None, None, None
False, [3.899182967532195e-07], 3.899182967532195e-07, 5.7526767054338635e-06,None, None, None
False, [3.7193579593147416e-07], 3.7193579593147416e-07, 5.504859620709952e-06,None, None, None
False, [2.539594117140745e-07], 2.539594117140745e-07, 3.855132223733989e-06,None, None, None
False, [1.5289538515869592e-08], 1.5289538515869592e-08, 2.7335240850997815e-07,[3.744670333733462e-07], 3.744670333733462e-07, 5.539794285302697e-06
False, [3.4722152796600994e-07], 3.4722152796600994e-07, 5.162843611738894e-06,None, None, None
False, [2.6018314080172563e-07], 2.6018314080172563e-07, 3.943349388075467e-06,None, None, None
False, [2.2226704564925742e-07], 2.2226704564925742e-07, 3.4034627886898713e-06,None, None, None
False, [4.187881881196313e-07], 4.187881881196313e-07, 6.1488130973996215e-06,None, None, None
False, [4.806232833859915e-07], 4.806232833859915e-07, 6.9907402147670606e-06,None, None, None
False, [2.7988074967904837e-07], 2.7988074967904837e-07, 4.221584374525553e-06,None, None, None
False, [2.793040731947055e-07], 2.793040731947055e-07, 4.213458835158669e-06,None, None, None
False, [4.5957777493893265e-07], 4.5957777493893265e-07, 6.705139710589228e-06,None, None, None
False, [1.392891260027479e-07], 1.392891260027479e-07, 2.197338927027897e-06,[1.2115644486837275e-07], 1.2115644486837275e-07, 1.9279671177482427e-06
False, [5.088622412247581e-07], 5.088622412247581e-07, 7.3725186645476586e-06,None, None, None
False, [2.7506304255691913e-07], 2.7506304255691913e-07, 4.153664729021937e-06,None, None, None
False, [2.052377663292443e-07], 2.052377663292443e-07, 3.1589362993250464e-06,None, None, None
False, [2.168835617683523e-07], 2.168835617683523e-07, 3.3263064226711966e-06,None, None, None
False, [2.4634313255117164e-07], 2.4634313255117164e-07, 3.7469685808783908e-06,None, None, None
False, [4.0126273680723665e-07], 4.0126273680723665e-07, 5.908585310875417e-06,None, None, None
False, [3.494549627364698e-07], 3.494549627364698e-07, 5.19382220216438e-06,None, None, None
False, [2.8381741223054436e-07], 2.8381741223054436e-07, 4.277021468366521e-06,None, None, None
False, [1.7195995204727074e-07], 1.7195995204727074e-07, 2.6768913390553453e-06,[9.731247256811708e-07], 9.731247256811708e-07, 1.3469341501205562e-05
False, [1.896536172469291e-07], 1.896536172469291e-07, 2.9339234922515985e-06,[1.6668727322783317e-06], 1.6668727322783317e-06, 2.2175679993889156e-05
True, [1.0189513224897916e-08], 1.0189513224897916e-08, 1.8566628162577677e-07,[1.7362411944329854e-08], 1.7362411944329854e-08, 3.084613174726916e-07
False, [3.5679017961481613e-07], 3.5679017961481613e-07, 5.2954644817780935e-06,None, None, None
False, [3.718972276717776e-07], 3.718972276717776e-07, 5.504327191079342e-06,None, None, None
False, [3.0945217409933114e-07], 3.0945217409933114e-07, 4.636713393681923e-06,None, None, None
False, [2.377591456220454e-08], 2.377591456220454e-08, 4.156210384041979e-07,[4.3933543557866615e-07], 4.3933543557866615e-07, 6.42952945920573e-06
False, [3.151584575450921e-07], 3.151584575450921e-07, 4.71648506027843e-06,None, None, None
False, [3.408126314414197e-07], 3.408126314414197e-07, 5.073869672384469e-06,None, None, None
False, [2.211405654068383e-07], 2.211405654068383e-07, 3.3873289154571417e-06,None, None, None
False, [4.655329188724663e-07], 4.655329188724663e-07, 6.786050599959289e-06,None, None, None
False, [3.6767086263605765e-07], 3.6767086263605765e-07, 5.445958458865715e-06,None, None, None
False, [4.128360568872974e-07], 4.128360568872974e-07, 6.067308889848169e-06,None, None, None
False, [2.033427114750121e-08], 2.033427114750121e-08, 3.583683292968507e-07,[3.950022756874004e-06], 3.950022756874004e-06, 4.9144106367751774e-05
False, [2.2970890078138624e-07], 2.2970890078138624e-07, 3.5099056652189874e-06,None, None, None
False, [3.046139465029932e-07], 3.046139465029932e-07, 4.568994432532257e-06,None, None, None
False, [3.0115337600616596e-07], 3.0115337600616596e-07, 4.520510965510105e-06,None, None, None
False, [4.6392277218981446e-07], 4.6392277218981446e-07, 6.764181540117614e-06,None, None, None
False, [2.6027937670985714e-07], 2.6027937670985714e-07, 3.944712288649845e-06,None, None, None
False, [2.7635981147139096e-07], 2.7635981147139096e-07, 4.171954714004938e-06,None, None, None
False, [2.480569616298251e-07], 2.480569616298251e-07, 3.771328046709629e-06,None, None, None
False, [3.033131701274919e-07], 3.033131701274919e-07, 4.550774863985863e-06,None, None, None
False, [2.010996507013055e-07], 2.010996507013055e-07, 3.0993071346999435e-06,None, None, None
False, [4.3543847815524475e-07], 4.3543847815524475e-07, 6.3763645180978915e-06,None, None, None
False, [3.306536608877447e-07], 3.306536608877447e-07, 4.932585971233165e-06,None, None, None
True, [1.3141459467899583e-08], 1.3141459467899583e-08, 2.36669804307716e-07,[1.162583717356492e-08], 1.162583717356492e-08, 2.1057745862895128e-07
False, [3.3908010087796117e-07], 3.3908010087796117e-07, 5.0497965530992875e-06,None, None, None
False, [1.424874493866607e-07], 1.424874493866607e-07, 2.244597448762649e-06,[2.574591757482061e-07], 2.574591757482061e-07, 3.904757560039674e-06
False, [3.5882722037311173e-07], 3.5882722037311173e-07, 5.3236643536624434e-06,None, None, None
False, [3.3052547897821357e-07], 3.3052547897821357e-07, 4.9308013341537986e-06,None, None, None
False, [2.2320238989575746e-07], 2.2320238989575746e-07, 3.4168547988845645e-06,None, None, None
False, [4.2818190414689276e-07], 4.2818190414689276e-07, 6.2772722042920235e-06,None, None, None
False, [2.2753645899936367e-07], 2.2753645899936367e-07, 3.4788579222843704e-06,None, None, None
False, [5.160241140972879e-07], 5.160241140972879e-07, 7.469091358603447e-06,None, None, None
False, [2.6725102308116933e-07], 2.6725102308116933e-07, 4.043351427549419e-06,None, None, None
False, [2.0566092295009858e-07], 2.0566092295009858e-07, 3.1650291424619945e-06,None, None, None
False, [3.895833753292912e-07], 3.895833753292912e-07, 5.748068851530344e-06,None, None, None
False, [4.0600583694211113e-07], 4.0600583694211113e-07, 5.973674921955145e-06,None, None, None
False, [2.973824120206495e-07], 2.973824120206495e-07, 4.467633499896654e-06,None, None, None
False, [3.690875711643251e-07], 3.690875711643251e-07, 5.4655294726112365e-06,None, None, None
False, [7.064473503876599e-07], 7.064473503876599e-07, 1.0004009643996884e-05,None, None, None
False, [2.464152668497059e-07], 2.464152668497059e-07, 3.747994099767132e-06,None, None, None
False, [2.999509955887129e-07], 2.999509955887129e-07, 4.503656023483374e-06,None, None, None
False, [3.7836615084668474e-07], 3.7836615084668474e-07, 5.5935741867473646e-06,None, None, None
False, [3.157052059694049e-07], 3.157052059694049e-07, 4.72412293915176e-06,None, None, None
False, [4.6652236384286636e-07], 4.6652236384286636e-07, 6.799486506380817e-06,None, None, None
False, [2.7803589651992085e-07], 2.7803589651992085e-07, 4.195585663778513e-06,None, None, None
False, [3.342612000440363e-07], 3.342612000440363e-07, 4.982792309089101e-06,None, None, None
False, [4.083789075710027e-07], 4.083789075710027e-07, 6.006219751493855e-06,None, None, None
False, [2.4349220772162657e-07], 2.4349220772162657e-07, 3.706420567880974e-06,None, None, None
False, [3.157179104735202e-07], 3.157179104735202e-07, 4.7243004052390474e-06,None, None, None
False, [1.008597179100232e-06], 1.008597179100232e-06, 1.392427025218749e-05,None, None, None
False, [5.645330371978867e-07], 5.645330371978867e-07, 8.120648770480267e-06,None, None, None
False, [4.097636416761616e-07], 4.097636416761616e-07, 6.025203931765895e-06,None, None, None
False, [7.363806400124098e-07], 7.363806400124098e-07, 1.0397400810167354e-05,None, None, None
False, [3.4965280625581483e-07], 3.4965280625581483e-07, 5.1965656773159825e-06,None, None, None
False, [2.5425326376787573e-07], 2.5425326376787573e-07, 3.85930078152249e-06,None, None, None
False, [2.74561285698635e-07], 2.74561285698635e-07, 4.146586173051786e-06,None, None, None
False, [3.64051386361805e-07], 3.64051386361805e-07, 5.395932629712965e-06,None, None, None
False, [3.902209026935249e-07], 3.902209026935249e-07, 5.756839714980881e-06,None, None, None
False, [2.3844748219542246e-07], 2.3844748219542246e-07, 3.6345885833773876e-06,None, None, None
False, [2.319696078839354e-08], 2.319696078839354e-08, 4.060271224617953e-07,[8.612277225586486e-06], 8.612277225586486e-06, 0.00010043798210321036
False, [2.1813406013987115e-07], 2.1813406013987115e-07, 3.3442404295690064e-06,None, None, None
False, [3.326763486827783e-07], 3.326763486827783e-07, 4.960740659631045e-06,None, None, None
False, [1.7605114343293972e-07], 1.7605114343293972e-07, 2.736478626838322e-06,[3.4486644827918775e-07], 3.4486644827918775e-07, 5.13016219247784e-06
False, [2.0397172128266687e-07], 2.0397172128266687e-07, 3.1407018625379155e-06,None, None, None
False, [2.3116993296551085e-07], 2.3116993296551085e-07, 3.530774630311118e-06,None, None, None
False, [5.713094548471219e-07], 5.713094548471219e-07, 8.211327166717705e-06,None, None, None
False, [2.4682551105822873e-08], 2.4682551105822873e-08, 4.306167089545663e-07,[9.687306157163926e-07], 9.687306157163926e-07, 1.3412898641482596e-05
False, [2.2756235117665477e-07], 2.2756235117665477e-07, 3.479228085600472e-06,None, None, None
True, [1.2866386170426366e-08], 1.2866386170426366e-08, 2.3194797208929592e-07,[1.438664564429025e-08], 1.438664564429025e-08, 2.5797346674485213e-07
True, [2.1131929975379162e-08], 2.1131929975379162e-08, 3.716863759705863e-07,[1.4043614263212134e-08], 1.4043614263212134e-08, 2.5211585659929493e-07
False, [2.716207187975465e-07], 2.716207187975465e-07, 4.105083506505472e-06,None, None, None
False, [2.387432527146097e-07], 2.387432527146097e-07, 3.6388029926388878e-06,None, None, None
False, [2.7893703523912134e-07], 2.7893703523912134e-07, 4.208286543484458e-06,None, None, None
False, [1.9788623538968517e-07], 1.9788623538968517e-07, 3.052943981580718e-06,[3.0825735385658633e-07], 3.0825735385658633e-07, 4.619996999301701e-06
False, [2.538792056500619e-07], 2.538792056500619e-07, 3.853994368926755e-06,None, None, None
False, [2.654951014508495e-07], 2.654951014508495e-07, 4.018524898945864e-06,None, None, None
False, [2.059017969375216e-07], 2.059017969375216e-07, 3.1684969902286473e-06,None, None, None
False, [6.178040745569687e-07], 6.178040745569687e-07, 8.83137350301839e-06,None, None, None
False, [1.129756465328691e-08], 1.129756465328691e-08, 2.049006372739634e-07,[1.6958159232333641e-06], 1.6958159232333641e-06, 2.253156514323662e-05
False, [1.1973578564802742e-08], 1.1973578564802742e-08, 2.1658076260709057e-07,[2.4067030164249256e-06], 2.4067030164249256e-06, 3.113483158881988e-05
False, [2.212548010643567e-08], 2.212548010643567e-08, 3.882329168363736e-07,[7.716111168668052e-06], 7.716111168668052e-06, 9.08344271078242e-05
False, [4.797551706931494e-07], 4.797551706931494e-07, 6.978977900688134e-06,None, None, None
False, [2.484726859736636e-07], 2.484726859736636e-07, 3.777235145721466e-06,None, None, None
False, [2.361025348480121e-07], 2.361025348480121e-07, 3.6011625981979363e-06,None, None, None
False, [3.252649332014492e-07], 3.252649332014492e-07, 4.857517262854028e-06,None, None, None
False, [4.293368203095977e-07], 4.293368203095977e-07, 6.293051365940513e-06,None, None, None
False, [2.3560674654870827e-07], 2.3560674654870827e-07, 3.5940924218849965e-06,None, None, None
False, [4.0351168983104587e-07], 4.0351168983104587e-07, 5.93945466680562e-06,None, None, None
False, [2.853053455626447e-07], 2.853053455626447e-07, 4.2979606622706245e-06,None, None, None
False, [1.4945632464130325e-07], 1.4945632464130325e-07, 2.34732307410794e-06,[1.5502142324546863e-07], 1.5502142324546863e-07, 2.429121829703456e-06
False, [3.4548658155724957e-07], 3.4548658155724957e-07, 5.138769332158597e-06,None, None, None
False, [2.2199612991496675e-07], 2.2199612991496675e-07, 3.3995831545088742e-06,None, None, None
False, [4.4400640141500595e-07], 4.4400640141500595e-07, 6.4932084180595225e-06,None, None, None
True, [2.9297384066037538e-08], 2.9297384066037538e-08, 5.064510387106232e-07,[1.251460179102204e-08], 1.251460179102204e-08, 2.2590068425387417e-07
False, [4.1236135749639087e-07], 4.1236135749639087e-07, 6.060805017927461e-06,None, None, None
False, [3.178230212259022e-07], 3.178230212259022e-07, 4.753699131434473e-06,None, None, None
False, [6.926813522684619e-07], 6.926813522684619e-07, 9.822670603173898e-06,None, None, None
False, [4.789263936461589e-07], 4.789263936461589e-07, 6.967747090883863e-06,None, None, None
False, [4.5214427578937575e-07], 4.5214427578937575e-07, 6.604034396965888e-06,None, None, None
False, [4.5296233785191176e-07], 4.5296233785191176e-07, 6.6151670611180125e-06,None, None, None
False, [3.4651306001503863e-07], 3.4651306001503863e-07, 5.153013893778633e-06,None, None, None
False, [2.6640061711330216e-07], 2.6640061711330216e-07, 4.031329200155515e-06,None, None, None
False, [2.486362244897261e-07], 2.486362244897261e-07, 3.7795587019755547e-06,None, None, None
True, [8.735626436159793e-09], 8.735626436159793e-09, 1.6024144217606316e-07,[1.2052439926687944e-08], 1.2052439926687944e-08, 2.1794077425196213e-07
False, [4.3399405846028277e-07], 4.3399405846028277e-07, 6.356649918563159e-06,None, None, None
False, [1.949503296489433e-07], 1.949503296489433e-07, 3.010539116056107e-06,[1.7507461612947513e-07], 1.7507461612947513e-07, 2.7222644521847535e-06
False, [3.2577180596743113e-07], 3.2577180596743113e-07, 4.864582133649039e-06,None, None, None
False, [1.6139497737438218e-07], 1.6139497737438218e-07, 2.522558475767598e-06,[2.6620229042489654e-07], 2.6620229042489654e-07, 4.028525056644456e-06
False, [2.788528785574978e-07], 2.788528785574978e-07, 4.207100541111719e-06,None, None, None
False, [3.9668112882534593e-07], 3.9668112882534593e-07, 5.845658616278982e-06,None, None, None
False, [1.2585767982525582e-07], 1.2585767982525582e-07, 1.99805236520828e-06,[3.4061748798447064e-07], 3.4061748798447064e-07, 5.071158639406079e-06
False, [3.4673605674722905e-07], 3.4673605674722905e-07, 5.156108043039724e-06,None, None, None
False, [3.162494817049969e-07], 3.162494817049969e-07, 4.7317253346892855e-06,None, None, None
False, [4.977376430931853e-07], 4.977376430931853e-07, 7.222311018857738e-06,None, None, None
False, [3.9344909729404926e-07], 3.9344909729404926e-07, 5.801236052123712e-06,None, None, None
False, [3.5258041285740334e-07], 3.5258041285740334e-07, 5.23714943398042e-06,None, None, None
False, [4.82549365790671e-07], 4.82549365790671e-07, 7.016831675598551e-06,None, None, None
True, [3.0755531446654966e-08], 3.0755531446654966e-08, 5.302547351330039e-07,[9.512523205298827e-09], 9.512523205298827e-09, 1.7385548456403527e-07
False, [3.9442259768545935e-07], 3.9442259768545935e-07, 5.814619085077626e-06,None, None, None
False, [2.7682234637066156e-07], 2.7682234637066156e-07, 4.178476959013664e-06,None, None, None
False, [3.502951368889423e-07], 3.502951368889423e-07, 5.205472036633259e-06,None, None, None
False, [4.2856235714932825e-07], 4.2856235714932825e-07, 6.282470526565297e-06,None, None, None
False, [2.6258446260979114e-07], 2.6258446260979114e-07, 3.9773464908363086e-06,None, None, None
False, [5.481434879245878e-07], 5.481434879245878e-07, 7.900994305869104e-06,None, None, None
False, [2.840172540768672e-08], 2.840172540768672e-08, 4.917938731890644e-07,[6.9712195465060884e-06], 6.9712195465060884e-06, 8.277312421468424e-05
False, [3.906717278485096e-07], 3.906717278485096e-07, 5.763041370190939e-06,None, None, None
False, [4.1772572777770413e-07], 4.1772572777770413e-07, 6.134270767921954e-06,None, None, None
False, [4.6122026552691517e-07], 4.6122026552691517e-07, 6.727463440777329e-06,None, None, None
False, [5.291293643156475e-07], 5.291293643156475e-07, 7.645549772846612e-06,None, None, None
True, [1.7814826938686225e-08], 1.7814826938686225e-08, 3.1608981566326183e-07,[1.597365616728677e-08], 1.597365616728677e-08, 2.849690338375644e-07
False, [2.485675292180325e-07], 2.485675292180325e-07, 3.7785826922391657e-06,None, None, None
False, [4.082852011950102e-07], 4.082852011950102e-07, 6.004934903075543e-06,None, None, None
False, [2.1275526584102178e-07], 2.1275526584102178e-07, 3.2670490734419117e-06,None, None, None
False, [2.561815346441814e-07], 2.561815346441814e-07, 3.886646640400917e-06,None, None, None
False, [2.6651811246008714e-07], 2.6651811246008714e-07, 4.032990398643819e-06,None, None, None
False, [2.526331410652143e-07], 2.526331410652143e-07, 3.836313634326087e-06,None, None, None
False, [3.19204628943023e-07], 3.19204628943023e-07, 4.772986257312415e-06,None, None, None
False, [2.095232485205794e-07], 2.095232485205794e-07, 3.220601004872609e-06,None, None, None
False, [2.1286935058267542e-07], 2.1286935058267542e-07, 3.2686877096811e-06,None, None, None
False, [2.5829588245212784e-07], 2.5829588245212784e-07, 3.916614672377064e-06,None, None, None
True, [9.58563770498381e-08], 9.58563770498381e-08, 1.547462776519846e-06,[7.50662634451399e-06], 7.50662634451399e-06, 8.857494217835916e-05
False, [8.985385412668404e-08], 8.985385412668404e-08, 1.4562635828428846e-06,[2.075375089478054e-07], 2.075375089478054e-07, 3.1920387932058465e-06
False, [2.6876530333791183e-07], 2.6876530333791183e-07, 4.0647521793091085e-06,None, None, None
False, [5.243981728770247e-07], 5.243981728770247e-07, 7.5818835166210845e-06,None, None, None
False, [5.080024276710701e-07], 5.080024276710701e-07, 7.360917947874369e-06,None, None, None
False, [3.783046462674769e-07], 3.783046462674769e-07, 5.592726177043594e-06,None, None, None
False, [3.1906323093860675e-07], 3.1906323093860675e-07, 4.771012628444077e-06,None, None, None
False, [2.4767625283200464e-07], 2.4767625283200464e-07, 3.7659178782534162e-06,None, None, None
False, [1.5412090980387574e-07], 1.5412090980387574e-07, 2.415899357077041e-06,[2.3163469896897132e-07], 2.3163469896897132e-07, 3.5374112752014343e-06
False, [2.0553237155834505e-07], 2.0553237155834505e-07, 3.1631782806038714e-06,None, None, None
False, [2.0036638480885595e-07], 2.0036638480885595e-07, 3.0887321288557005e-06,None, None, None
False, [1.7438121168450152e-07], 1.7438121168450152e-07, 2.7121680613033036e-06,[3.5647182804748575e-07], 3.5647182804748575e-07, 5.291056317088353e-06
False, [2.8406996754054293e-07], 2.8406996754054293e-07, 4.280576144478537e-06,None, None, None
False, [5.298121674630039e-07], 5.298121674630039e-07, 7.654734551837148e-06,None, None, None
False, [2.0959663337432854e-07], 2.0959663337432854e-07, 3.221656186107041e-06,None, None, None
False, [1.7496084572851602e-08], 1.7496084572851602e-08, 3.1071648914879297e-07,[7.618637720613853e-07], 7.618637720613853e-07, 1.0731345671806936e-05
False, [1.512866685177665e-07], 1.512866685177665e-07, 2.37424894835219e-06,[5.561523845815626e-07], 5.561523845815626e-07, 8.008390724487748e-06
