False, 9.198494331075782e-16, 0.031050510704517365
False, 9.181784776926135e-16, 0.03569992631673813
False, 9.247574362378957e-16, 0.011300696060061455
False, 9.29170233245789e-16, 0.0554170198738575
False, 9.206512447023202e-16, 0.021239615976810455
False, 9.084167327893229e-16, 0.0028674425557255745
True, 6.002948343352651e-16, 0.0
False, 9.255252161836976e-16, 0.02748843841254711
False, 9.114088899709549e-16, 0.013963230885565281
False, 9.390384216843993e-16, 0.0
False, 9.833575070492361e-16, 0.18600134551525116
False, 9.300000684931736e-16, 0.22888338565826416
False, 9.104941881367572e-16, 0.10136508196592331
True, 5.84831072955781e-16, 0.027283605188131332
False, 9.290972832232876e-16, 0.05143515020608902
False, 9.910388850125084e-16, 0.14943183958530426
False, 9.667977698736096e-16, 0.021612780168652534
True, 6.625838317811151e-16, 0.0
False, 9.147620627348424e-16, 0.21275892853736877
False, 9.27051839659728e-16, 0.03189774230122566
False, 8.801347916913831e-16, 0.0751686692237854
False, 9.093395278208049e-16, 0.03994743898510933
False, 9.216524098316232e-16, 0.1609782576560974
False, 9.340989903332248e-16, 0.10490252077579498
False, 8.835153464488547e-16, 0.30138224363327026
False, 8.990228519854647e-16, 0.028319302946329117
True, 5.476524084674159e-16, 0.0034538048785179853
False, 8.344053609585014e-16, 0.1561727523803711
False, 8.415328700832613e-16, 0.009104860946536064
False, 9.193460358831702e-16, 0.15543238818645477
False, 9.263304166999133e-16, 0.03606947511434555
False, 9.357106857114816e-16, 0.06958655267953873
False, 9.193949900305769e-16, 0.025545086711645126
False, 8.340893560419161e-16, 0.10402396321296692
False, 8.438025990688823e-16, 0.07963581383228302
False, 8.515935707694231e-16, 0.029529498890042305
False, 8.352679007552413e-16, 0.012096401304006577
False, 8.412497178261136e-16, 0.012024405412375927
False, 8.525564607430456e-16, 0.01838630810379982
False, 8.539234769382375e-16, 0.31604334712028503
False, 8.663608178098082e-16, 0.045446719974279404
True, 5.593641392020352e-16, 0.0
False, 8.559378454429612e-16, 0.24541829526424408
False, 5.686077106646218e-16, 0.16843146085739136
False, 8.262500324067092e-16, 0.06880262494087219
False, 8.42301541281188e-16, 0.06337393820285797
False, 8.32621554173762e-16, 0.009708350524306297
False, 8.580193069433258e-16, 0.008151735179126263
False, 8.464401965482713e-16, 0.16779544949531555
False, 8.639893938209684e-16, 0.004192219115793705
False, 8.968187724521247e-16, 0.32692858576774597
False, 8.926393022075468e-16, 0.03530586510896683
False, 8.627677640026651e-16, 0.19406995177268982
False, 8.708486171888804e-16, 0.1204347163438797
False, 8.832125504967766e-16, 0.004519308917224407
True, 5.933987707682086e-16, 0.007533663418143988
False, 9.223764295761755e-16, 0.26623228192329407
False, 9.291365838472367e-16, 0.14956918358802795
False, 9.22079169442286e-16, 0.06924089044332504
False, 9.088896876965529e-16, 0.04703661799430847
False, 9.254621875457619e-16, 0.2287057787179947
False, 9.219983471703698e-16, 0.08209491521120071
False, 9.301682937454639e-16, 0.02075805887579918
True, 6.0699803518629055e-16, 0.005127471871674061
False, 9.854183767735142e-16, 0.23004180192947388
False, 9.924168953621463e-16, 0.0803740993142128
False, 7.931209716084703e-16, 0.13625246286392212
False, 8.029403224201112e-16, 0.0028127674013376236
False, 8.538163476759363e-16, 0.31687694787979126
False, 8.423642017827771e-16, 0.041634563356637955
False, 8.528061301915607e-16, 0.11610353738069534
False, 8.528976727553572e-16, 0.08581633120775223
False, 5.431043123300524e-16, 0.019487733021378517
False, 9.112697303240074e-16, 0.02577320486307144
False, 9.321260476402744e-16, 0.010337939485907555
False, 8.849933635667153e-16, 0.15725077688694
False, 9.013927531022716e-16, 0.01432792842388153
False, 9.012439476437743e-16, 0.3741101026535034
False, 9.58651289107022e-16, 0.042479582130908966
False, 9.362652334935545e-16, 0.04010072350502014
False, 9.057965419234086e-16, 0.03434854745864868
