False, 9.198494331075782e-16, 0.006571045221019361, False, False
False, 9.181784776926135e-16, 0.005390172243298685, False, False
False, 9.247574362378957e-16, 0.007198052010612911, False, False
False, 9.29170233245789e-16, 0.0055636012501526794, False, False
False, 9.206512447023202e-16, 0.005072781279613283, False, False
False, 9.084167327893229e-16, 0.00530197845479234, False, False
True, 6.002948343352651e-16, 0.0061007784400964596, False, False
False, 9.255252161836976e-16, 0.005564694869166461, False, False
False, 9.114088899709549e-16, 0.006378180468802973, False, False
False, 9.390384216843993e-16, 0.00666343903153919, False, False
False, 9.833575070492361e-16, 0.01353765493652424, False, False
False, 9.300000684931736e-16, 0.005155458992776852, False, False
False, 9.104941881367572e-16, 0.0047097841191229275, False, False
True, 5.84831072955781e-16, 0.003918516309191996, 5.84831072955781e-16, 0.003918516309191996
False, 9.290972832232876e-16, 0.00445707034918574, False, False
False, 9.910388850125084e-16, 0.013402567562210768, False, False
False, 9.667977698736096e-16, 0.006091486560095396, False, False
True, 6.625838317811151e-16, 0.0060160962004993076, False, False
False, 9.147620627348424e-16, 0.007641954590020976, False, False
False, 9.27051839659728e-16, 0.008367670622715477, False, False
False, 8.801347916913831e-16, 0.009114277101241243, False, False
False, 9.093395278208049e-16, 0.00450508699602835, False, False
False, 9.216524098316232e-16, 0.00318400801567946, False, False
False, 9.340989903332248e-16, 0.0037667980234458998, False, False
False, 8.835153464488547e-16, 0.003943473350765137, False, False
False, 8.990228519854647e-16, 0.0034904766195955096, False, False
True, 5.476524084674159e-16, 0.002348891819715774, 5.476524084674159e-16, 0.002348891819715774
False, 8.344053609585014e-16, 0.005816991602007883, False, False
False, 8.415328700832613e-16, 0.00422631710144089, False, False
False, 9.193460358831702e-16, 0.007744189045414177, False, False
False, 9.263304166999133e-16, 0.006456411536551071, False, False
False, 9.357106857114816e-16, 0.004767294629694508, False, False
False, 9.193949900305769e-16, 0.0058154412567728506, False, False
False, 8.340893560419161e-16, 0.007069941977862286, False, False
False, 8.438025990688823e-16, 0.006349981875716747, False, False
False, 8.515935707694231e-16, 0.0031712633665417363, False, False
False, 8.352679007552413e-16, 0.0056365321228754334, False, False
False, 8.412497178261136e-16, 0.0054551705419400515, False, False
False, 8.525564607430456e-16, 0.005381540107526255, False, False
False, 8.539234769382375e-16, 0.011804753556267377, False, False
False, 8.663608178098082e-16, 0.005816970232638211, False, False
True, 5.593641392020352e-16, 0.005725401003460735, 5.593641392020352e-16, 0.005725401003460735
False, 8.559378454429612e-16, 0.005325344785038593, False, False
False, 5.686077106646218e-16, 0.0032214142430910583, 8.857259509406188e-16, 0.004843272861641783
False, 8.262500324067092e-16, 0.01483797101613746, False, False
False, 8.42301541281188e-16, 0.008600544643175036, False, False
False, 8.32621554173762e-16, 0.010292558493459067, False, False
False, 8.580193069433258e-16, 0.006842640319238379, False, False
False, 8.464401965482713e-16, 0.007385423246080794, False, False
False, 8.639893938209684e-16, 0.005797017657446357, False, False
False, 8.968187724521247e-16, 0.011134500355345517, False, False
False, 8.926393022075468e-16, 0.007987015348021004, False, False
False, 8.627677640026651e-16, 0.010622591109730595, False, False
False, 8.708486171888804e-16, 0.007767834170174814, False, False
False, 8.832125504967766e-16, 0.006604360279796618, False, False
True, 5.933987707682086e-16, 0.003537850770893117, 5.933987707682086e-16, 0.003537850770893117
False, 9.223764295761755e-16, 0.008630817307300935, False, False
False, 9.291365838472367e-16, 0.006545416869013953, False, False
False, 9.22079169442286e-16, 0.006643470392479041, False, False
False, 9.088896876965529e-16, 0.006957418256527435, False, False
False, 9.254621875457619e-16, 0.006852142982760187, False, False
False, 9.219983471703698e-16, 0.004682997126644485, False, False
False, 9.301682937454639e-16, 0.003711463266315936, False, False
True, 6.0699803518629055e-16, 0.007918653013778464, False, False
False, 9.854183767735142e-16, 0.008488026996184306, False, False
False, 9.924168953621463e-16, 0.010709210586879223, False, False
False, 7.931209716084703e-16, 0.004424593838891548, False, False
False, 8.029403224201112e-16, 0.004284115900439693, False, False
False, 8.538163476759363e-16, 0.005792778428571068, False, False
False, 8.423642017827771e-16, 0.005536250121089366, False, False
False, 8.528061301915607e-16, 0.004559125126618879, False, False
False, 8.528976727553572e-16, 0.0041548736940616934, False, False
False, 5.431043123300524e-16, 0.003306701353028931, 8.89052300462302e-16, 0.005215321240200273
False, 9.112697303240074e-16, 0.009547488445493097, False, False
False, 9.321260476402744e-16, 0.005377874535873929, False, False
False, 8.849933635667153e-16, 0.012563379409064823, False, False
False, 9.013927531022716e-16, 0.01625980859320335, False, False
False, 9.012439476437743e-16, 0.005882930294765015, False, False
False, 9.58651289107022e-16, 0.0060842199326613, False, False
False, 9.362652334935545e-16, 0.007875076997249568, False, False
False, 9.057965419234086e-16, 0.005463172190687033, False, False
False, 9.15648139018699e-16, 0.005550644191675973, False, False
False, 9.026015196534248e-16, 0.006061407930817324, False, False
False, 8.786395635409631e-16, 0.007385831805596503, False, False
False, 8.797750861997495e-16, 0.002671846116043953, False, False
False, 9.427982971187985e-16, 0.007966543972147048, False, False
False, 9.698299105931223e-16, 0.004200761006899106, False, False
False, 9.065257215480184e-16, 0.008995655308012133, False, False
False, 9.028029433966996e-16, 0.009853530567576447, False, False
False, 8.494854332960363e-16, 0.007274535783093495, False, False
False, 8.281990300672865e-16, 0.0073896733991891455, False, False
False, 8.289989591990861e-16, 0.009831967090677289, False, False
False, 9.087834657551828e-16, 0.004861758222043259, False, False
False, 9.015578269488195e-16, 0.0032351739662151535, False, False
True, 5.564941319190212e-16, 0.0026803958911284617, 5.564941319190212e-16, 0.0026803958911284617
False, 9.289054130906748e-16, 0.004232772614464148, False, False
False, 9.2387728591293e-16, 0.0041750955371876175, False, False
False, 9.182077396360756e-16, 0.006455844128041837, False, False
False, 9.17292949317485e-16, 0.009754634637077129, False, False
False, 8.897925687130099e-16, 0.009418585738429583, False, False
False, 8.877887588600115e-16, 0.0047592928191363985, False, False
False, 9.20068447455276e-16, 0.005303015645416107, False, False
False, 8.421276533465194e-16, 0.0064695900234517266, False, False
False, 8.551246203741801e-16, 0.006566639956522287, False, False
False, 8.758236764297571e-16, 0.0039985116424336754, False, False
False, 8.892357397193933e-16, 0.010618502848835176, False, False
False, 8.789475722725027e-16, 0.005228472017060294, False, False
False, 8.571286786564711e-16, 0.009704571858942282, False, False
False, 8.483370381988418e-16, 0.006964017424250351, False, False
False, 9.982085422910455e-16, 0.01020623897121931, False, False
False, 9.69178784329736e-16, 0.00789164229162896, False, False
False, 9.709047598192988e-16, 0.007329353981536537, False, False
False, 8.504900990690513e-16, 0.005615950087520007, False, False
False, 8.379097588945004e-16, 0.004412570896920017, False, False
False, 8.292603552550196e-16, 0.0034260937065775446, False, False
True, 5.85947411620388e-16, 0.003413802113741703, 5.85947411620388e-16, 0.003413802113741703
False, 8.45514930162872e-16, 0.006829361026822322, False, False
False, 8.646481978250539e-16, 0.005603856755609116, False, False
False, 8.986932187794691e-16, 0.006553149048389122, False, False
False, 8.747862271060429e-16, 0.004150165423517428, False, False
False, 9.174719925589866e-16, 0.0035325573727277375, False, False
False, 5.789335653105398e-16, 0.005724261506566641, 9.266684426123255e-16, 0.0074906167421946515
False, 5.705030080130505e-16, 0.00454988818810331, 9.110718047919747e-16, 0.007268813185857187
False, 8.512253917838991e-16, 0.009146136678978326, False, False
False, 8.436769683377242e-16, 0.004759440506606353, False, False
False, 8.554512503844447e-16, 0.009161183257623032, False, False
True, 5.624834410193721e-16, 0.0053047299765139255, 5.624834410193721e-16, 0.0053047299765139255
False, 5.734628152072831e-16, 0.0044873194117887654, 8.75145109509196e-16, 0.0068389930438305675
False, 8.859174975448972e-16, 0.01748716019992078, False, False
False, 8.917063845920267e-16, 0.012174660168963302, False, False
False, 8.974933109795831e-16, 0.008085889757361228, False, False
False, 8.892947930739163e-16, 0.008090738623436766, False, False
False, 8.848561411159092e-16, 0.009141364014299784, False, False
False, 8.699022643199237e-16, 0.008454639120776014, False, False
False, 8.731647890368174e-16, 0.005290738492949329, False, False
True, 5.571522493620808e-16, 0.004423034300314228, 5.571522493620808e-16, 0.004423034300314228
False, 8.722304106337447e-16, 0.010622597381644828, False, False
False, 8.903382398720755e-16, 0.00618312553510675, False, False
False, 9.136535599988056e-16, 0.006872019153398792, False, False
False, 9.360061182863944e-16, 0.004989608999786313, False, False
True, 5.5112930922013e-16, 0.004224116323857811, 5.5112930922013e-16, 0.004224116323857811
False, 9.11254335678081e-16, 0.005636488967134696, False, False
False, 9.031197745101152e-16, 0.007503728005958019, False, False
False, 9.043107166044052e-16, 0.004946529331495942, False, False
False, 5.722485358240856e-16, 0.0038077825938514017, 9.091115946987674e-16, 0.00516428947063218
False, 9.247213538049342e-16, 0.010481371302780677, False, False
False, 9.178217584214275e-16, 0.004640121378967814, False, False
False, 8.566101438983516e-16, 0.004853506208571489, False, False
False, 8.698834939000649e-16, 0.004368894435655412, False, False
False, 8.731474148025037e-16, 0.004696823829892656, False, False
False, 8.764948854412509e-16, 0.010464374777457507, False, False
False, 8.968935685267204e-16, 0.009714858986349943, False, False
False, 8.780126376278498e-16, 0.006941928686484732, False, False
False, 9.097869147590325e-16, 0.0038816875550784086, False, False
False, 8.784215274314691e-16, 0.0077480954460129765, False, False
False, 8.621609013334053e-16, 0.006068755460750619, False, False
False, 9.346900336035602e-16, 0.010517629403809856, False, False
False, 8.968633429365873e-16, 0.011504021655615287, False, False
False, 8.918873705399501e-16, 0.010796405494048847, False, False
False, 9.023411926983101e-16, 0.007419919839481274, False, False
False, 9.05366667563529e-16, 0.00849458785461997, False, False
False, 9.083054393768476e-16, 0.008509488597412148, False, False
False, 8.578419490796126e-16, 0.004584752341977924, False, False
False, 8.06643778421214e-16, 0.005464642255501692, False, False
False, 8.262172438194443e-16, 0.0041703150743680325, False, False
False, 8.2771436998406895e-16, 0.0051472285636245535, False, False
False, 5.187710140430864e-16, 0.0030141591513515387, 8.492162982271745e-16, 0.004079208186099502
False, 8.392718102505941e-16, 0.005536486386397597, False, False
False, 8.268776041179725e-16, 0.004758924021086659, False, False
