hallucination, cumulative_confidences, P_T_given_I_Q_Full, entropy_sum, cumulative_confidences2, P_T_given_I_Q_Full2, entropy_sum2 
True, [2.0851318885459088e-08], 2.0851318885459088e-08, 3.6700468478079724e-07,[1.5422339867316421e-06], 1.5422339867316421e-06, 2.063726657489779e-05
False, [1.06650634907306e-08], 1.06650634907306e-08, 1.9393539605346838e-07,[0.0026268168421221746], 0.0026268168421221746, 0.01560849909142979
False, [8.856077640725845e-09], 8.856077640725845e-09, 1.62356609000544e-07,[0.010418457079095934], 0.010418457079095934, 0.047551674704151045
False, [1.190535136313667e-08], 1.190535136313667e-08, 2.154037210122859e-07,[0.0017881778603179212], 0.0017881778603179212, 0.011313010552301491
False, [2.9557865480253522e-08], 2.9557865480253522e-08, 5.10708537992062e-07,[1.3259841216747745e-08], 1.3259841216747745e-08, 2.3870011978741654e-07
False, [2.35769412799096e-08], 2.35769412799096e-08, 4.1232544144956313e-07,[1.5067021400025264e-08], 1.5067021400025264e-08, 2.695673928553973e-07
False, [2.410438248173491e-08], 2.410438248173491e-08, 4.210578045662848e-07,[1.0258151653172361e-08], 1.0258151653172361e-08, 1.8686116185130048e-07
False, [1.8093905032653877e-08], 1.8093905032653877e-08, 3.207897732977649e-07,[0.0010959608316181062], 0.0010959608316181062, 0.007470204058068383
False, [1.849758745347806e-08], 1.849758745347806e-08, 3.2758055269174207e-07,[0.010855399172170257], 0.010855399172170257, 0.04909997633379149
False, [2.0835434702601168e-08], 2.0835434702601168e-08, 3.6673956145091143e-07,[0.0010514862205592748], 0.0010514862205592748, 0.007210619347869834
False, [2.0417502347211323e-08], 2.0417502347211323e-08, 3.597594407637515e-07,[0.0063621039571000095], 0.0063621039571000095, 0.03217567952398488
False, [6.93235334975052e-09], 6.93235334975052e-09, 1.2835987668326984e-07,[0.04441924403177032], 0.04441924403177032, 0.13832518927194964
False, [2.111113949493081e-08], 2.111113949493081e-08, 3.713396384239041e-07,[0.004179238441748713], 0.004179238441748713, 0.02289230560403314
False, [3.0884484295054434e-08], 3.0884484295054434e-08, 5.323564534197933e-07,[4.199204521799199e-07], 4.199204521799199e-07, 6.164307891485844e-06
False, [2.5269594408680536e-08], 2.5269594408680536e-08, 4.403084267455803e-07,[0.00019930241792386617], 0.00019930241792386617, 0.0016981927090125985
False, [2.2705304295097962e-08], 2.2705304295097962e-08, 3.978684394434386e-07,[1.5158745510382476e-05], 1.5158745510382476e-05, 0.0001682144725557741
False, [2.0460488406367937e-08], 2.0460488406367937e-08, 3.604777685050431e-07,[1.1352620168988857e-08], 1.1352620168988857e-08, 2.05853377155082e-07
False, [1.3879310137351806e-08], 1.3879310137351806e-08, 2.493072199487585e-07,[2.6961029972119633e-05], 2.6961029972119633e-05, 0.0002836591274849934
False, [1.8253222924866007e-08], 1.8253222924866007e-08, 3.2347090280985086e-07,[4.766122357216572e-06], 4.766122357216572e-06, 5.8402730761668294e-05
False, [1.3663034251262708e-08], 1.3663034251262708e-08, 2.456071806598029e-07,[6.466917507274303e-05], 6.466917507274303e-05, 0.0006238125068011059
False, [1.3424649827950473e-08], 1.3424649827950473e-08, 2.4152491168302496e-07,[0.0005332983982508837], 0.0005332983982508837, 0.004019164997282147
False, [1.5734840977440965e-08], 1.5734840977440965e-08, 2.809172606136767e-07,[4.155345045652466e-05], 4.155345045652466e-05, 0.00041921222254122766
False, [2.515209195646783e-08], 2.515209195646783e-08, 4.3836964108880796e-07,[0.0026140616809708834], 0.0026140616809708834, 0.015545432289678893
False, [1.252143810031848e-08], 1.252143810031848e-08, 2.2601829670099557e-07,[0.005764122686697338], 0.005764122686697338, 0.029720405819432194
False, [1.597307529860029e-08], 1.597307529860029e-08, 2.849591831157871e-07,[0.0008709255907444119], 0.0008709255907444119, 0.006136500957793977
False, [2.8586217829026802e-08], 2.8586217829026802e-08, 4.9481532117542e-07,[0.001100129315046763], 0.001100129315046763, 0.007494440556871864
False, [1.5117198151667796e-08], 1.5117198151667796e-08, 2.7042118642222297e-07,[0.006269464834941718], 0.006269464834941718, 0.03179912814471044
False, [1.8095370527046346e-08], 1.8095370527046346e-08, 3.208144422238228e-07,[0.0004918468602692547], 0.0004918468602692547, 0.003746565549959774
False, [1.921848812596874e-08], 1.921848812596874e-08, 3.3968569397349935e-07,[0.0006995686980655252], 0.0006995686980655252, 0.005082398435766728
False, [1.1991881257497507e-08], 1.1991881257497507e-08, 2.1689645010165918e-07,[0.0037100807366652255], 0.0037100807366652255, 0.020764214386335782
False, [1.1551867010237027e-08], 1.1551867010237027e-08, 2.0929911714461817e-07,[0.0005066933062618434], 0.0005066933062618434, 0.0038445877310090393
False, [2.4255111688628535e-08], 2.4255111688628535e-08, 4.2355115019136914e-07,[0.0005671176895258786], 0.0005671176895258786, 0.004239172058925553
False, [1.5821637325327714e-08], 1.5821637325327714e-08, 2.823902791105438e-07,[0.0024748233681304217], 0.0024748233681304217, 0.014852865301943604
False, [1.927955216867992e-08], 1.927955216867992e-08, 3.407097991053917e-07,[0.00040133711986633245], 0.00040133711986633245, 0.0031387399573856774
False, [3.57226017572681e-08], 3.57226017572681e-08, 6.108379311905479e-07,[2.8473822402727503e-08], 2.8473822402727503e-08, 4.929747545014675e-07
False, [3.227740029981537e-08], 3.227740029981537e-08, 5.550247128185243e-07,[1.2180208397355972e-06], 1.2180208397355972e-06, 1.6585991006945672e-05
False, [2.7743590527759404e-08], 2.7743590527759404e-08, 4.810056900331124e-07,[3.637711109288618e-08], 3.637711109288618e-08, 6.214024650133402e-07
False, [2.0057296260031413e-08], 2.0057296260031413e-08, 3.5373654710269153e-07,[0.011920639413757417], 0.011920639413757417, 0.05280228083218789
False, [1.635741674615712e-08], 1.635741674615712e-08, 2.914724685657581e-07,[0.027274437348706812], 0.027274437348706812, 0.09823721471806177
False, [2.4359504627366333e-08], 2.4359504627366333e-08, 4.25277454832539e-07,[0.00410212027595768], 0.00410212027595768, 0.0225462833435687
False, [2.978008061543511e-08], 2.978008061543511e-08, 5.143387637462184e-07,[0.0025737917585057966], 0.0025737917585057966, 0.015345911232872418
False, [2.388801333691172e-08], 2.388801333691172e-08, 4.174769944934499e-07,[0.02138878228829632], 0.02138878228829632, 0.08223748665436528
False, [2.341890236462183e-08], 2.341890236462183e-08, 4.0970663999049054e-07,[0.002284980013383723], 0.002284980013383723, 0.013895872278838787
False, [2.596260450243568e-08], 2.596260450243568e-08, 4.517319908057154e-07,[5.877853492736705e-07], 5.877853492736705e-07, 8.431465292908641e-06
False, [1.4653629412716894e-08], 1.4653629412716894e-08, 2.625267762980772e-07,[2.5295646643169463e-07], 2.5295646643169463e-07, 3.840901971559269e-06
False, [1.7520370923559885e-08], 1.7520370923559885e-08, 3.1112611018581344e-07,[7.189715471784235e-07], 7.189715471784235e-07, 1.0168757251746575e-05
False, [3.216138998734789e-08], 3.216138998734789e-08, 5.531391042281639e-07,[0.0009726686239002106], 0.0009726686239002106, 0.006745910551887207
False, [1.9374642326649867e-08], 1.9374642326649867e-08, 3.423041693963958e-07,[0.0022653195610029455], 0.0022653195610029455, 0.013795884869553172
False, [3.070859654624438e-08], 3.070859654624438e-08, 5.294896393089829e-07,[0.0001844403868300675], 0.0001844403868300675, 0.001585851569897526
False, [1.2238538174610854e-08], 1.2238538174610854e-08, 2.2114809408255626e-07,[0.003084636859012938], 0.003084636859012938, 0.017833276322203995
False, [4.309308013258811e-09], 4.309308013258811e-09, 8.108174719620526e-08,[0.030631065468652338], 0.030631065468652338, 0.10677194736836598
False, [1.1988496409540047e-08], 1.1988496409540047e-08, 2.1683806987804143e-07,[0.006920596684677694], 0.006920596684677694, 0.03441787971247474
False, [2.1266988162235622e-08], 2.1266988162235622e-08, 3.739383373910279e-07,[2.0249355667717986e-06], 2.0249355667717986e-06, 2.6545538955371134e-05
False, [8.091123318618066e-09], 8.091123318618066e-09, 1.488945913518211e-07,[8.046822581596898e-05], 8.046822581596898e-05, 0.0007586251784339421
False, [2.0987302554228912e-08], 2.0987302554228912e-08, 3.692738952821366e-07,[8.338447070516649e-07], 8.338447070516649e-07, 1.1670106966635412e-05
False, [2.142630783080457e-08], 2.142630783080457e-08, 3.765937275525563e-07,[0.0406717025743557], 0.0406717025743557, 0.13023984878039574
True, [1.3140700075350736e-08], 1.3140700075350736e-08, 2.3665677682801392e-07,[1.3904198805564894e-06], 1.3904198805564894e-06, 1.8749721528617127e-05
True, [1.5134599343266584e-08], 1.5134599343266584e-08, 2.7071724104990467e-07,[1.7225589328179722e-06], 1.7225589328179722e-06, 2.2859957566051926e-05
False, [1.8335201793004285e-08], 1.8335201793004285e-08, 3.248499634746088e-07,[0.0032571708852184773], 0.0032571708852184773, 0.018653479276002808
True, [1.2690239080964374e-07], 1.2690239080964374e-07, 2.0136026441999742e-06,[1.0901737645124504e-07], 1.0901737645124504e-07, 1.7461370812136237e-06
False, [1.986259511593527e-08], 1.986259511593527e-08, 3.504783106190369e-07,[0.002845937718985772], 0.002845937718985772, 0.01668249547068651
False, [2.1625263349531062e-08], 2.1625263349531062e-08, 3.799080605853953e-07,[0.00022470686049124442], 0.00022470686049124442, 0.001887697194476189
False, [1.1270850022779188e-08], 1.1270850022779188e-08, 2.044382411117519e-07,[0.0040132707053555025], 0.0040132707053555025, 0.02214582410560365
False, [2.1994175361580893e-08], 2.1994175361580893e-08, 3.8604878816300656e-07,[0.0006307287093942821], 0.0006307287093942821, 0.004647608733511951
False, [3.056984531351887e-08], 3.056984531351887e-08, 5.272274045825363e-07,[1.13530322334216e-05], 1.13530322334216e-05, 0.00012926477809594103
False, [2.3262069595628025e-08], 2.3262069595628025e-08, 4.071067662977003e-07,[0.0023454251767827034], 0.0023454251767827034, 0.014202225686107756
False, [2.1144956000082458e-08], 2.1144956000082458e-08, 3.7190360972423075e-07,[0.0002462887623106898], 0.0002462887623106898, 0.0020464139432924853
False, [2.13807140798077e-08], 2.13807140798077e-08, 3.758339358150318e-07,[1.5830995790713833e-05], 1.5830995790713833e-05, 0.00017498745221864107
True, [1.776560586702323e-08], 1.776560586702323e-08, 3.1526042886352907e-07,[1.0980912303810135e-06], 1.0980912303810135e-06, 1.506656663318331e-05
True, [1.6874830413623926e-08], 1.6874830413623926e-08, 3.002265652879776e-07,[1.3497080555341905e-06], 1.3497080555341905e-06, 1.824079265614089e-05
False, [2.2835022753295172e-08], 2.2835022753295172e-08, 4.00022052248599e-07,[0.0010025899227468131], 0.0010025899227468131, 0.006923051867286652
False, [1.7522143727685577e-08], 1.7522143727685577e-08, 3.1115600951722523e-07,[0.009066306154592134], 0.009066306154592134, 0.04264056321410159
False, [2.1814894771207583e-08], 2.1814894771207583e-08, 3.8306535471947697e-07,[0.0010707158198339699], 0.0010707158198339699, 0.007323082928316581
False, [3.2036885136474244e-08], 3.2036885136474244e-08, 5.511149600594494e-07,[6.750707192420816e-08], 6.750707192420816e-08, 1.1129604210131157e-06
False, [2.8701373713854665e-08], 2.8701373713854665e-08, 4.967006326864937e-07,[4.126657541894729e-06], 4.126657541894729e-06, 5.116123698208135e-05
False, [2.6689011881128497e-08], 2.6689011881128497e-08, 4.6368614768331905e-07,[6.15026589573768e-08], 6.15026589573768e-08, 1.0195411350998702e-06
False, [3.0242793150389454e-08], 3.0242793150389454e-08, 5.218925594517978e-07,[0.0003049842907341033], 0.0003049842907341033, 0.002468923358020002
False, [2.1630238925038215e-08], 2.1630238925038215e-08, 3.799909233833517e-07,[0.18095569322572483], 0.18095569322572483, 0.3093443122972738
False, [2.379875140573182e-08], 2.379875140573182e-08, 4.159991780890652e-07,[0.07724206904636152], 0.07724206904636152, 0.19780234248864415
False, [2.130537523353504e-08], 2.130537523353504e-08, 3.745782462512831e-07,[0.00010062009637400736], 0.00010062009637400736, 0.000926122400439936
False, [1.7252030906686355e-08], 1.7252030906686355e-08, 3.065983149678665e-07,[0.0023328593069447032], 0.0023328593069447032, 0.014138667865480358
False, [1.7561122325812514e-08], 1.7561122325812514e-08, 3.118133597853325e-07,[0.00034930066426674136], 0.00034930066426674136, 0.0027802849136274654
False, [2.1816042297725836e-08], 2.1816042297725836e-08, 3.8308445556282817e-07,[5.225619599175638e-07], 5.225619599175638e-07, 7.557162657884701e-06
False, [1.7002166777299486e-08], 1.7002166777299486e-08, 3.0237849671902973e-07,[0.007432357042445039], 0.007432357042445039, 0.036432761448831945
True, [1.7031510415929582e-08], 1.7031510415929582e-08, 3.028742557076836e-07,[9.414343491360146e-07], 9.414343491360146e-07, 1.3061824791504667e-05
False, [2.0760687383156064e-08], 2.0760687383156064e-08, 3.654917883948621e-07,[0.0002661209854988215], 0.0002661209854988215, 0.0021905899084681264
False, [1.6302649888441557e-08], 1.6302649888441557e-08, 2.905449160302579e-07,[0.003537263588397002], 0.003537263588397002, 0.01996573657211915
False, [2.02957970347166e-08], 2.02957970347166e-08, 3.5772516420009866e-07,[0.00018393540626781296], 0.00018393540626781296, 0.0015820139423404237
False, [2.3164103515935125e-08], 2.3164103515935125e-08, 4.0548220867945835e-07,[0.0002602468429824171], 0.0002602468429824171, 0.0021480453820891155
False, [1.889035771423786e-08], 1.889035771423786e-08, 3.3417926298310806e-07,[0.004513836565775968], 0.004513836565775968, 0.024377460458024466
False, [2.5449063292878746e-08], 2.5449063292878746e-08, 4.43268598114868e-07,[0.0005299548337926923], 0.0005299548337926923, 0.003997299520111828
False, [2.7791386961237167e-08], 2.7791386961237167e-08, 4.817896949997266e-07,[0.0023029889980090623], 0.0023029889980090623, 0.013987312315253313
False, [2.315365143229213e-08], 2.315365143229213e-08, 4.0530885872265416e-07,[0.00796399927453527], 0.00796399927453527, 0.03848860621824045
False, [2.712035217794218e-08], 2.712035217794218e-08, 4.707750930947406e-07,[0.0007364741595221517], 0.0007364741595221517, 0.005312656089454082
False, [3.55794380541534e-08], 3.55794380541534e-08, 6.085255090069158e-07,[9.20197540032203e-06], 9.20197540032203e-06, 0.00010670579720707221
False, [2.53923708643493e-08], 2.53923708643493e-08, 4.423336472552888e-07,[0.0007246400763971566], 0.0007246400763971566, 0.005239027806313406
False, [3.1207116882367304e-08], 3.1207116882367304e-08, 5.376124698885413e-07,[6.78015257573522e-05], 6.78015257573522e-05, 0.0006508208590115484
False, [1.8655931902142217e-08], 1.8655931902142217e-08, 3.3024180677336264e-07,[0.0008925016572458506], 0.0008925016572458506, 0.006266683786476793
False, [1.476516508230595e-08], 1.476516508230595e-08, 2.644275203434041e-07,[0.007965020004077054], 0.007965020004077054, 0.03849251842951242
False, [1.8706689522471243e-08], 1.8706689522471243e-08, 3.310945903995761e-07,[0.0016454702544716959], 0.0016454702544716959, 0.010547017877402216
False, [2.667756859036909e-08], 2.667756859036909e-08, 4.6349798592831204e-07,[0.0006482207517830494], 0.0006482207517830494, 0.0047587688224914396
False, [1.5488513574521306e-08], 1.5488513574521306e-08, 2.767342117614199e-07,[0.002479000349877572], 0.002479000349877572, 0.014873753313641066
False, [1.436743256871534e-08], 1.436743256871534e-08, 2.5764560350635584e-07,[0.0008223996682783423], 0.0008223996682783423, 0.005841737749747952
False, [1.9561991129787782e-08], 1.9561991129787782e-08, 3.4544406375572054e-07,[1.1237038846698044e-08], 1.1237038846698044e-08, 2.038529211919075e-07
False, [1.6209540368347527e-08], 1.6209540368347527e-08, 2.889675522279611e-07,[1.0153640586704659e-08], 1.0153640586704659e-08, 1.8504161342517324e-07
True, [9.101607459424586e-09], 9.101607459424586e-09, 1.6666309496971115e-07,[1.9634918934368897e-07], 1.9634918934368897e-07, 3.0307490757035776e-06
False, [2.4399719569853578e-08], 2.4399719569853578e-08, 4.259423534310948e-07,[0.0003809567260315477], 0.0003809567260315477, 0.0029992047614341103
False, [1.4592220756778822e-08], 1.4592220756778822e-08, 2.6147991133631367e-07,[0.001436519303707576], 0.001436519303707576, 0.009402782763575512
False, [1.8488581324302333e-08], 1.8488581324302333e-08, 3.2742914816461894e-07,[0.001170121466158128], 0.001170121466158128, 0.007899077130626816
False, [2.147171151161965e-08], 2.147171151161965e-08, 3.773502550227821e-07,[6.517984366180456e-09], 6.517984366180456e-09, 1.2097066612721359e-07
False, [1.2281746278372416e-08], 1.2281746278372416e-08, 2.2189235666606532e-07,[2.7617534842898704e-09], 2.7617534842898704e-09, 5.245624071891296e-08
False, [1.943438653622946e-08], 1.943438653622946e-08, 3.433056564396508e-07,[3.700516329527175e-09], 3.700516329527175e-09, 6.9903280953778e-08
False, [2.8122990150589094e-08], 2.8122990150589094e-08, 4.872267186836414e-07,[1.761498056217787e-05], 1.761498056217787e-05, 0.00019282588490936094
False, [1.95173228607042e-08], 1.95173228607042e-08, 3.4469560501904046e-07,[0.00022195222659426023], 0.00022195222659426023, 0.0018672939823599012
False, [1.4683597440775978e-08], 1.4683597440775978e-08, 2.630375625529864e-07,[7.271538738783672e-05], 7.271538738783672e-05, 0.0006929008860179243
False, [2.380725127320835e-08], 2.380725127320835e-08, 4.161399159649542e-07,[1.1430725691038866e-08], 1.1430725691038866e-08, 2.0720453735348387e-07
False, [1.4438702669647295e-08], 1.4438702669647295e-08, 2.588616687483478e-07,[5.995722140167116e-08], 5.995722140167116e-08, 9.954037144336745e-07
False, [1.67725673267365e-08], 1.67725673267365e-08, 2.984976622989669e-07,[1.0382828810659322e-08], 1.0382828810659322e-08, 1.8903039854870552e-07
False, [2.3329267398505694e-08], 2.3329267398505694e-08, 4.0822085825225904e-07,[0.004794184218509292], 0.004794184218509292, 0.0256026293880252
False, [2.6328541116779545e-08], 2.6328541116779545e-08, 4.5775655858750666e-07,[0.025070460613234147], 0.025070460613234147, 0.09241134687868405
False, [3.2592422974428344e-08], 3.2592422974428344e-08, 5.601429232366311e-07,[0.0031238786013556476], 0.0031238786013556476, 0.018020655145057372
False, [2.2845975769566907e-08], 2.2845975769566907e-08, 4.002038625572831e-07,[2.260271525417715e-07], 2.260271525417715e-07, 3.457275262109739e-06
False, [1.3029100456915415e-08], 1.3029100456915415e-08, 2.3474178848794352e-07,[0.006481828268034551], 0.006481828268034551, 0.032660328977037356
False, [1.5970362801706497e-08], 1.5970362801706497e-08, 2.8491318267489714e-07,[0.01308670929388532], 0.01308670929388532, 0.05674604035484996
False, [1.8922330360990237e-08], 1.8922330360990237e-08, 3.3471605359291713e-07,[0.005397624901844358], 0.005397624901844358, 0.028185296977022028
False, [1.827098649325997e-08], 1.827098649325997e-08, 3.237697555491177e-07,[0.014925044129951099], 0.014925044129951099, 0.06275555147756944
False, [1.7246959407909874e-08], 1.7246959407909874e-08, 3.065127015758097e-07,[0.0029705116593969827], 0.0029705116593969827, 0.017285469338295903
False, [2.294044953171363e-08], 2.294044953171363e-08, 4.0177182414339937e-07,[4.1473480406387144e-05], 4.1473480406387144e-05, 0.0004184853351480731
False, [1.73360756778289e-08], 1.73360756778289e-08, 3.080168803089823e-07,[0.0017317439032478092], 0.0017317439032478092, 0.011011511764304567
False, [1.7276448707800804e-08], 1.7276448707800804e-08, 3.0701049772915936e-07,[0.00011968493886448666], 0.00011968493886448666, 0.001080831624072815
False, [1.7184445858017743e-08], 1.7184445858017743e-08, 3.054572694887921e-07,[0.00012004103878204006], 0.00012004103878204006, 0.001083690808151925
False, [1.3729152917360454e-08], 1.3729152917360454e-08, 2.4673869964346583e-07,[0.0061379751259220605], 0.0061379751259220605, 0.03126230498389859
False, [1.896618505864134e-08], 1.896618505864134e-08, 3.3545224432517896e-07,[0.0006498082493191422], 0.0006498082493191422, 0.004768833645614504
False, [2.8155863410259015e-08], 2.8155863410259015e-08, 4.877654998364585e-07,[1.2589470781338412e-06], 1.2589470781338412e-06, 1.7101733182368426e-05
False, [1.5628135222098153e-08], 1.5628135222098153e-08, 2.7910569952448347e-07,[0.08354458967910539], 0.08354458967910539, 0.20738898230393826
False, [1.600986364874425e-08], 1.600986364874425e-08, 2.8558302023794536e-07,[0.0618857556091381], 0.0618857556091381, 0.17219496387545952
False, [2.564511269181603e-08], 2.564511269181603e-08, 4.465007977636955e-07,[2.0842287361827172e-07], 2.0842287361827172e-07, 3.204775919007878e-06
False, [1.9239623219643933e-08], 1.9239623219643933e-08, 3.400401726924454e-07,[0.009022003139717676], 0.009022003139717676, 0.042476392294787196
True, [1.812993843114111e-08], 1.812993843114111e-08, 3.2139629527488274e-07,[1.1957313983318984e-06], 1.1957313983318984e-06, 1.6304529473424555e-05
False, [2.4516959121254004e-08], 2.4516959121254004e-08, 4.278803682535383e-07,[0.0008897720671949741], 0.0008897720671949741, 0.006250243430005838
False, [1.9092910355564174e-08], 1.9092910355564174e-08, 3.375790153941797e-07,[0.009864286619587036], 0.009864286619587036, 0.04556150646453472
False, [1.9832057765509156e-08], 1.9832057765509156e-08, 3.499671081939193e-07,[0.0010668346494195824], 0.0010668346494195824, 0.007300412070471882
False, [1.326023823250135e-08], 1.326023823250135e-08, 2.387069270402965e-07,[7.700206874793614e-05], 7.700206874793614e-05, 0.0007293378741074147
False, [4.583480253725254e-09], 4.583480253725254e-09, 8.608644014597337e-08,[0.0014402933720258828], 0.0014402933720258828, 0.009423707028040107
False, [1.0773086414669798e-08], 1.0773086414669798e-08, 1.958107360668854e-07,[4.377142063382307e-05], 4.377142063382307e-05, 0.00043931214862843895
True, [5.536578111448557e-07], 5.536578111448557e-07, 7.974951841203179e-06,None, None, None
True, [7.71348407286291e-08], 7.71348407286291e-08, 1.2616543405373817e-06,[1.246940383828385e-06], 1.246940383828385e-06, 1.695056771925079e-05
True, [1.1814252678984851e-08], 1.1814252678984851e-08, 2.1383149022865015e-07,[1.3826689393343044e-06], 1.3826689393343044e-06, 1.8652921811322743e-05
False, [1.925289615794792e-08], 1.925289615794792e-08, 3.402627750644119e-07,[6.830066289492397e-08], 6.830066289492397e-08, 1.1252663594110156e-06
False, [1.4782630222750956e-08], 1.4782630222750956e-08, 2.647250769563285e-07,[1.8711205722527462e-06], 1.8711205722527462e-06, 2.4676839940987462e-05
False, [1.4584671240211356e-08], 1.4584671240211356e-08, 2.6135119290367984e-07,[2.649281167694222e-07], 2.649281167694222e-07, 4.0105059693633525e-06
False, [3.0253913144204146e-08], 3.0253913144204146e-08, 5.22074005837206e-07,[0.00019914971012545974], 0.00019914971012545974, 0.001697044182833144
False, [2.4668889145371052e-08], 2.4668889145371052e-08, 4.303909928934442e-07,[0.0021268761319799185], 0.0021268761319799185, 0.013086882997740206
False, [2.887333926676328e-08], 2.887333926676328e-08, 4.9951515932351e-07,[0.0004149348078055145], 0.0004149348078055145, 0.0032312580372487196
True, [3.0150753892737865e-07], 3.0150753892737865e-07, 4.525474697055269e-06,None, None, None
False, [8.948779486925193e-09], 8.948779486925193e-09, 1.6398335761302556e-07,[0.0012947025079039693], 0.0012947025079039693, 0.008609090431327907
False, [1.8413095040412013e-08], 1.8413095040412013e-08, 3.261599537519156e-07,[0.00010185366222791603], 0.00010185366222791603, 0.000936235240689817
False, [1.6730316679311338e-08], 1.6730316679311338e-08, 2.977831721040317e-07,[0.001361099171800709], 0.001361099171800709, 0.008982522543245535
False, [6.8841350315234104e-09], 6.8841350315234104e-09, 1.2750134818314058e-07,[0.012667953136725522], 0.012667953136725522, 0.05534223116792343
False, [1.5260546595893728e-08], 1.5260546595893728e-08, 2.7285944172200194e-07,[0.0044244268046451565], 0.0044244268046451565, 0.0239831117466548
False, [2.0470309883333027e-08], 2.0470309883333027e-08, 3.606418796545839e-07,[4.973053905920348e-05], 4.973053905920348e-05, 0.000492773517205527
False, [7.714618269258239e-09], 7.714618269258239e-09, 1.422422025639554e-07,[0.0003894533273989169], 0.0003894533273989169, 0.0030575063614151987
False, [1.586659158786245e-08], 1.586659158786245e-08, 2.8315300817346806e-07,[2.55502436186023e-05], 2.55502436186023e-05, 0.00027018928644529126
False, [1.5374910225571125e-08], 1.5374910225571125e-08, 2.748037132815394e-07,[0.00015745754167361398], 0.00015745754167361398, 0.0013787532114510146
False, [1.399768211623731e-08], 1.399768211623731e-08, 2.5133088229283373e-07,[0.0022643609972430234], 0.0022643609972430234, 0.013791005539328341
False, [1.855198482897106e-08], 1.855198482897106e-08, 3.2849494835314625e-07,[0.0002089230819830506], 0.0002089230819830506, 0.0017703181645419186
False, [2.128767561398724e-08], 2.128767561398724e-08, 3.7428320390285015e-07,[0.00018823242676368213], 0.00018823242676368213, 0.0016146254728703477
False, [1.4558449548726548e-08], 1.4558449548726548e-08, 2.6090408534895535e-07,[0.1893528402851654], 0.1893528402851654, 0.31511022711026326
True, [1.6887941703455565e-08], 1.6887941703455565e-08, 3.004481851308753e-07,[1.3257092188385085e-06], 1.3257092188385085e-06, 1.7940215852969824e-05
False, [2.4119174205136578e-08], 2.4119174205136578e-08, 4.213025293811078e-07,[0.0014688576174659487], 0.0014688576174659487, 0.009581754635200538
False, [9.887557431195635e-09], 9.887557431195635e-09, 1.804041479274224e-07,[0.026473514835698705], 0.026473514835698705, 0.09614149371346971
False, [1.9282760269131932e-08], 1.9282760269131932e-08, 3.4076359678126884e-07,[0.0020834441365433685], 0.0020834441365433685, 0.012862627034917582
False, [1.3736890727752895e-08], 1.3736890727752895e-08, 2.4687109933841126e-07,[0.0020408319378031254], 0.0020408319378031254, 0.012641724127094278
False, [1.241451740579814e-08], 1.241451740579814e-08, 2.2417839192627484e-07,[0.007170250273658134], 0.007170250273658134, 0.03540536684861852
True, [1.3694243952752539e-08], 1.3694243952752539e-08, 2.4614132662683376e-07,[1.2906998669020824e-07], 1.2906998669020824e-07, 2.0458394266279276e-06
False, [1.960785843973793e-08], 1.960785843973793e-08, 3.4621250686594414e-07,[0.00040203075145760756], 0.00040203075145760756, 0.0031434704175898848
False, [1.568013629221475e-08], 1.568013629221475e-08, 2.799886214945483e-07,[0.004900400626821611], 0.004900400626821611, 0.026062477928691367
False, [2.0618211130138308e-08], 2.0618211130138308e-08, 3.631126519122345e-07,[0.000931251544853842], 0.000931251544853842, 0.006499186260332046
False, [1.7134848198704813e-08], 1.7134848198704813e-08, 3.046197369636796e-07,[0.000632500434177166], 0.000632500434177166, 0.0046588897156969065
False, [1.4433670250721312e-08], 1.4433670250721312e-08, 2.5877581339234216e-07,[0.0038842557532472385], 0.0038842557532472385, 0.021560819047023363
False, [1.8534239024145424e-08], 1.8534239024145424e-08, 3.2819666692233986e-07,[0.0004339438873568386], 0.0004339438873568386, 0.003359851138879753
False, [2.998735303688371e-08], 2.998735303688371e-08, 5.177233773836959e-07,[2.1945988129598492e-08], 2.1945988129598492e-08, 3.8524704244013516e-07
False, [2.9481356014823707e-08], 2.9481356014823707e-08, 5.09458250997202e-07,[1.751210062286898e-06], 1.751210062286898e-06, 2.321132030498845e-05
False, [3.074871734181905e-08], 3.074871734181905e-08, 5.301436614180302e-07,[4.9476808419765354e-08], 4.9476808419765354e-08, 8.306049093819328e-07
False, [1.4521724259250362e-08], 1.4521724259250362e-08, 2.602778003866231e-07,[2.762722139121038e-08], 2.762722139121038e-08, 4.790965411003671e-07
False, [1.787028302285542e-08], 1.787028302285542e-08, 3.170241000899155e-07,[0.0006021186545250772], 0.0006021186545250772, 0.004464742819431646
False, [1.7374462749128345e-08], 1.7374462749128345e-08, 3.0866466719736874e-07,[5.7544619222574295e-05], 5.7544619222574295e-05, 0.0005618042596053628
False, [3.15885433283507e-08], 3.15885433283507e-08, 5.438219849329356e-07,[0.0012420972179381007], 0.0012420972179381007, 0.008310814708500045
False, [2.4396074485619082e-08], 2.4396074485619082e-08, 4.258820897360172e-07,[0.0123981312917305], 0.0123981312917305, 0.054430393588239326
False, [2.6705182057437537e-08], 2.6705182057437537e-08, 4.639520251078594e-07,[0.0021106729818267576], 0.0021106729818267576, 0.01300332465058667
False, [1.6300594643578394e-08], 1.6300594643578394e-08, 2.9051010401413976e-07,[0.0008320006144923922], 0.0008320006144923922, 0.005900279227584927
